,longitude,latitude,size,year,class_letter,name
41615,-85.72972222,33.56277778,165.0,2011,D,MORGAN LAKE
41616,-85.52,33.90694444,155.0,2011,D,LITTLE TANK
41617,-87.47055556,33.01583333,162.0,2011,D,ROAD 751
41618,-87.31111111,32.8475,128.1,2011,D,TAYLOR BRANCH 1
41619,-86.69833333,31.05027778,182.0,2011,D,LOST DOG
41620,-85.53305556,33.91472222,176.0,2011,D,TERRAPIN
41621,-85.49138889,33.94694444,110.0,2011,D,BEECHAM
41622,-85.73083333,33.47444444,218.0,2011,D,NO SEE
41623,-87.52222222,34.395,1014.0,2011,F,FORD
41624,-87.19638889,34.29916667,479.0,2011,E,GREEN TOWER
41625,-86.635,31.06138889,109.0,2011,D,PARKER FIELD
41626,-87.25777778,32.84777778,400.0,2011,E,GONE FISHING
41627,-84.23972222,36.93527778,197.0,2011,D,WHIP 
41628,-83.98305556,37.53833333,140.0,2011,D,RUSSELL FLAT
41629,-84.00083333,37.50138889,131.0,2011,D,SAND
41630,-84.13416667,34.60222222,440.0,2011,E,JONES CREEK FIRE
41631,-82.0825,36.49916667,260.0,2011,D,SHINGLE RIDGE
41632,-84.02055556,35.49277778,749.0,2011,E,MILLIGAN 
41633,-84.62833333,35.12138889,123.0,2011,D,BLUFF
41634,-82.17361111,36.17916667,196.0,2011,D,TIGER CREEK
41635,-82.59194444,30.5,130.0,2011,D,TIGHTEN UP
41636,-82.58194444,30.52444444,963.0,2011,E,KELLY ROAD
41637,-82.48,30.40916667,11025.0,2011,G,IMPASSABLE BAY
41638,-81.80972222,29.31444444,410.2,2011,E,CARDINAL 2
41639,-81.68666667,29.42,698.0,2011,E,FERRY 7
41640,-81.59916667,28.96777778,118.0,2011,D,ALTOONA 9
41641,-84.42055556,30.12833333,130.0,2011,D,RANGER
41642,-81.90611111,29.25416667,516.0,2011,E,CONNER 13
41643,-84.33055556,30.34666667,602.44,2011,E,LIMEROCK
41644,-81.71972222,29.24194444,122.0,2011,D,MAJOR 15
41645,-84.62416667,30.3475,135.0,2011,D,FATBOY
41646,-84.44972222,30.39916667,630.0,2011,E,4A
41647,-81.52222222,29.00833333,178.0,2011,D,AKRON
41648,-81.72444444,29.4675,2226.0,2011,F,LIL LAKE GEORGE WILD
41649,-81.76833333,29.46333333,173.0,2011,D,EGRET 28
41650,-81.73611111,29.33972222,144.0,2011,D,SHANTY 32
41651,-82.35611111,30.31472222,160.0,2011,D,TERRAPIN
41652,-82.37777778,30.39361111,3810.0,2011,F,OCEAN BAY
41653,-84.59694444,30.22222222,800.0,2011,E,313
41654,-93.31277778,31.41388889,110.0,2011,D,080 PATSY
41655,-92.83333333,31.0,242.0,2011,D,011 UNION HILL
41656,-92.51027778,31.55111111,400.0,2011,E,024 COMPT 69
41657,-92.92166667,31.06472222,534.0,2011,E,026 WACO
41658,-93.175,31.01694444,131.0,2011,D,046 RANGE 3
41659,-93.11388889,30.9275,148.0,2011,D,063 118P
41660,-91.07194444,31.27916667,491.6,2011,E,LOST
41661,-89.26888889,30.45805556,923.0,2011,E,CABLE BRIDGE
41662,-88.77166667,30.56138889,220.0,2011,D,IRON
41663,-89.21472222,30.61083333,771.0,2011,E,ADVANCE
41664,-88.99194444,30.56388889,150.0,2011,D,SLEEPING COW
41665,-88.98944444,30.67527778,525.0,2011,E,CHAIN BREAKER
41666,-89.11944444,31.08638889,856.0,2011,E,EULA MAE TRAIL
41667,-88.87055556,31.02027778,137.0,2011,D,GATOR HOLE
41668,-88.73027778,30.42527778,732.0,2011,E,DANTE'S INFERNO
41669,-89.10777778,31.07944444,490.0,2011,E,TOILET ROAD
41670,-88.98444444,30.56861111,103.0,2011,D,HUNDRED MORE
41671,-79.035,38.5025,2564.0,2011,F,COFFMAN
41672,-80.2,37.38138889,665.0,2011,E,PICKLE BRANCH
41673,-80.10805556,37.53166667,702.0,2011,E,CC
41674,-79.0725,38.56833333,914.0,2011,E,CHESTNUT RIDGE
41675,-78.33833333,38.93333333,166.0,2011,D,WALLOW
41676,-79.79416667,37.8125,150.0,2011,D,RAINBOW ROCK
41677,-78.92027778,37.9825,598.0,2011,E,HOWARDSVILLE
41678,-94.30611111,34.53777778,114.05,2011,D,JENNIE LANE
41679,-94.12638889,34.49583333,174.0,2011,D,ST 41
41680,-93.995,34.45333333,377.0,2011,E,FORK MOUNTAIN
41681,-93.59833333,34.4725,1535.0,2011,F,HIGH PEAK
41682,-94.85138889,34.85944444,1384.0,2011,F,BLUE BRANCH
41683,-93.94333333,34.53555556,159.0,2011,D,OPAL
41684,-93.04222222,34.86305556,180.0,2011,D,FORKED MOUNTAIN
41685,-93.84222222,34.42888889,388.0,2011,E,STATEHOUSE MOUNTAIN
41686,-93.88416667,34.45638889,163.0,2011,D,STATEHOUSE JR.
41687,-93.09638889,34.84027778,332.0,2011,E,LITTLE BEAR
41688,-93.95555556,34.5125,104.0,2011,D,W87C
41689,-93.78861111,34.46861111,705.0,2011,E,CHRISOPHER MOUNTAIN
41690,-93.78638889,34.45305556,563.0,2011,E,BEECH CREEK
41691,-92.37694444,36.03444444,398.0,2011,E,WINDY
41692,-84.01194444,35.21972222,115.0,2011,D,HARD DAWG
41693,-79.83444444,33.34361111,102.7,2011,D,VALLEY WOOD
41694,-79.76861111,33.10916667,305.0,2011,E,MOE
41695,-79.64,33.05111111,1933.0,2011,F,RIFLE
41696,-79.82888889,33.20805556,401.0,2011,E,ACKERMAN
41697,-79.8175,33.31972222,325.0,2011,E,WEDBOO
41698,-81.74333333,34.39027778,100.4,2011,D,GEORGE BRANCH
41699,-94.20083333,30.98722222,298.0,2011,D,COUNTY ROAD 32
41700,-94.36777778,31.13194444,153.0,2011,D,CYPRESS CREEK
41701,-94.35,31.16527778,101.0,2011,D,CONCORD CHURCH
41702,-94.15194444,31.33194444,110.0,2011,D,RAT CAMP
41703,-95.58111111,30.51222222,110.0,2011,D,TRES
41704,-97.61027778,33.31416667,265.0,2011,D,MESA
41705,-97.61583333,33.40472222,100.0,2011,D,UNIT 27
41706,-81.72777778,33.32361111,160.0,2011,D,ROAD 2
41707,-111.00416667,34.42583333,213.0,2011,D,WILLOW
41708,-109.18027778,34.02611111,271.0,2011,D,DOUBLE CATTLE GUARD
41709,-109.13861111,33.54138889,126.0,2011,D,BEAR
41710,-109.44972222,33.60611111,538049.0,2011,G,WALLOW
41711,-110.47444444,34.46638889,1955.0,2011,F,WASH
41712,-105.59694444,36.16055556,720.0,2011,E,OSHA
41713,-99.59611111,35.50861111,618.0,2011,E,BERLIN
41714,-102.57,36.29333333,11009.0,2011,G,PRITCHARD
41715,-102.59361111,35.455,15280.0,2011,G,296
41716,-107.95,33.35527778,730.0,2011,E,MONTICELLO
41717,-107.42666667,33.78916667,136.0,2011,D,ROSEDALE
41718,-99.90833333,35.62472222,692.0,2011,E,JUNCTION OK
41719,-107.46,33.92611111,179.0,2011,D,AL
41720,-107.13694444,33.9175,210.0,2011,D,ITALIAN
41721,-111.825,35.175,601.0,2011,E,ENGINEER
41722,-111.415,35.39,220.0,2011,D,LAVA
41723,-111.59555556,34.98666667,1790.0,2011,F,BOLT
41724,-111.49166667,34.73083333,4990.0,2011,F,ROCKY
41725,-111.27972222,34.48083333,775.0,2011,E,SCOUT
41726,-111.48222222,34.46805556,4600.0,2011,F,SANDROCK
41727,-111.15,34.50611111,320.0,2011,E,INTERNATIONAL
41728,-111.32833333,34.4575,187.0,2011,D,KEHL
41729,-111.50111111,35.40083333,896.0,2011,E,FLY
41730,-111.50944444,35.04138889,358.0,2011,E,BEEF
41731,-111.135556,31.37,6050.0,2011,G,PENA
41732,-111.01916667,31.36805556,273.0,2011,D,VERDE
41733,-111.05666667,31.39666667,9711.0,2011,G,BULL
41734,-110.75305556,31.77527778,1825.0,2011,F,GREATERVILLE
41735,-111.15777778,31.54055556,68079.0,2011,G,MURPHY
41736,-111.37722222,31.43194444,890.0,2011,E,EL CAMINO
41737,-111.18305556,31.43,846.0,2011,E,YANKS
41738,-109.21111111,31.81972222,222954.0,2011,G,HORSESHOE 2
41739,-110.7425,31.33944444,1995.0,2011,F,DUQUESNE
41740,-108.99527778,31.39444444,114.0,2011,D,GUADALUPE
41741,-110.45166667,31.33305556,106.0,2011,D,106
41742,-110.75583333,31.37916667,8500.0,2011,G,DUKE
41743,-110.71444444,31.46083333,398.0,2011,E,WILDCAT
41744,-110.67055556,31.35416667,1150.0,2011,F,NORTH TANK
41745,-110.54583333,31.33888889,10610.0,2011,G,ARLENE
41746,-110.31666667,31.49888889,3950.0,2011,F,GARDEN
41747,-110.42833333,32.7425,618.0,2011,E,COPPER CREEK
41748,-109.77916667,32.69,334.0,2011,E,MARIJILDA
41749,-110.42444444,32.75694444,124.0,2011,D,COPPER CREEK 2
41750,-110.03361111,31.98222222,1632.0,2011,F,FOURR
41751,-110.37138889,31.45027778,500.1,2011,E,MARKER 18
41752,-111.93416667,35.37916667,5096.0,2011,G,BEALE*
41753,-112.02305556,35.84972222,4346.0,2011,F,PARALLEL
41754,-111.79833333,35.87944444,1762.0,2011,F,WOODBRIDGE*
41755,-111.93361111,35.80694444,2500.0,2011,F,ARMSTRONG*
41756,-111.92694444,35.98083333,2002.0,2011,F,LOWER*
41757,-112.00111111,35.89666667,1439.0,2011,F,SKINNER*
41758,-112.29638889,36.46055556,264.0,2011,D,HOLLOW
41759,-105.64916667,33.33,10334.0,2011,G,WHITE
41760,-104.76777778,32.18888889,4300.0,2011,F,QUEEN
41761,-105.53388889,32.78083333,1110.0,2011,F,LITTLE LEWIS
41762,-104.72166667,32.08555556,3825.0,2011,F,LOOKOUT
41763,-104.90166667,32.40333333,18835.4,2011,G,ACREY
41764,-104.68194444,32.12083333,3100.0,2011,F,DINNER
41765,-106.57416667,35.73361111,1558.0,2011,F,GUACAMALLA
41766,-106.79583333,35.86666667,165.2,2011,D,RIO
41767,-105.83694444,35.81194444,10112.9,2011,G,PACHECO CANYON
41768,-111.18916667,33.26805556,1336.0,2011,F,PICKET
41769,-111.32694444,33.54305556,400.0,2011,E,FISH
41770,-111.085,34.36111111,390.0,2011,E,HORTON
41771,-111.10111111,33.26638889,100.0,2011,D,ARNETT
41772,-111.38027778,33.9925,125.0,2011,D,GOLD
41773,-111.965,34.14916667,129.0,2011,D,BROOKLYN
41774,-110.84972222,34.18333333,3216.5,2011,F,BLUFF
41775,-110.8725,33.32111111,3966.0,2011,F,FRIO
41776,-111.16,33.42555556,1602.0,2011,F,TORTILLA
41777,-111.01027778,33.835,5460.0,2011,G,TANNER
41778,-111.12,34.00111111,453.7,2011,E,CHALK
41779,-112.01611111,34.10611111,150.0,2011,D,MUD
41780,-110.87,33.76777778,287.0,2011,D,DEEP
41781,-111.15,33.4,3980.0,2011,F,650
41782,-119.85055556,39.47472222,2100.0,2011,F,CAUGHLIN RANCH
41783,-119.85555556,39.55222222,300.0,2011,E,GREEN RIVER
41784,-119.89888889,39.61916667,200.0,2011,D,POEVILLE
41785,-119.87777778,39.59,128.0,2011,D,KIOWA
41786,-119.36166667,38.245,1100.0,2011,F,BUCKEYE
41787,-117.51638889,41.60083333,5125.0,2011,G,TOM BASIN
41788,-113.78222222,46.11861111,289.0,2011,D,FOX PEAK
41789,-113.87611111,46.08666667,1467.0,2011,F,COYOTE MEADOWS
41790,-113.93472222,46.21722222,105.0,2011,D,FORTY ONE
41791,-113.89972222,46.23444444,13261.0,2011,G,UP TOP
41792,-114.68972222,45.67416667,306.0,2011,E,HORSEJAW
41793,-114.61583333,45.63055556,1387.0,2011,F,DEVILS POINT
41794,-114.71222222,45.66055556,521.0,2011,E,HORSEJAW 2
41795,-108.87555556,33.66666667,500.0,2011,E,PINE LAWN
41796,-108.1525,32.78638889,130.0,2011,D,RANGE
41797,-108.505,33.29555556,1598.0,2011,F,JACK
41798,-108.51777778,33.3325,548.0,2011,E,FEATHER
41799,-108.77027778,33.31444444,105.0,2011,D,HOLT
41800,-108.53194444,33.28388889,2786.0,2011,F,LILLEY
41801,-108.59138889,33.69694444,120.0,2011,D,EAGLE
41802,-108.49666667,33.52833333,1131.0,2011,F,7 HL
41803,-97.0744,34.7792,220.0,2011,D,BILLY
41804,-96.5675,34.5489,2472.0,2011,F,WILDCAT SPRINGS
41805,-96.5258,34.8533,189.0,2011,D,BRYANT
41806,-96.4133,34.738,408.0,2011,E,HAMILTON
41807,-97.745,35.0017,280.0,2011,D,MARRIS FIRE
41808,-97.3772,34.3936,2751.0,2011,F,BULLY FIRE
41809,-97.4044,34.2492,273.0,2011,D,DILLARD
41810,-97.6969,34.4183,340.0,2011,E,VELMA FIRE
41811,-97.3875,34.2367,524.7,2011,E,MIDWAY
41812,-97.4217,34.0236,256.0,2011,D,COYOTE
41813,-81.1439,26.3225,100.0,2011,D,DETROIT SWAMP FIRE
41814,-83.33364,35.488,142.0,2011,D,POSSUM
41815,-97.4514,33.9333,175.4,2011,D,KELTNER RD. FIRE
41816,-96.4497,34.7672,291.6,2011,D,REYNOLDS
41817,-96.5192,34.86655,115.5,2011,D,KILCREASE
41818,-96.47874,34.83524,303.4,2011,E,BNL RANCH
41819,-97.06549,34.6594,241.2,2011,D,REGGIE
41820,-96.4694,34.9183,743.0,2011,E,BIG TIME FIRE
41821,-96.588,34.3464,2140.0,2011,F,DEAD MAN SPRINGS
41822,-96.4989,34.7619,117.0,2011,D,JOHNSON FIRE
41823,-96.67255,34.31766,104.5,2011,D,PAYNE
41824,-94.5367,35.7486,326.0,2011,E,MUSKRAT MT
41825,-94.71,35.7833,170.0,2011,D,NAU JALAG
41826,-94.5181,35.7253,220.0,2011,D,BLACK WILD
41827,-94.5181,35.7253,205.0,2011,D,BROKE MULE
41828,-94.5342,35.7133,340.0,2011,E,WORK MAN
41829,-94.52,35.6717,400.0,2011,E,HERMAN JONES
41830,-94.5483,35.7381,134.0,2011,D,LUMPY GRAVY
41831,-94.5417,35.6925,150.0,2011,D,GLASS HOLLOW
41832,-94.57,35.7297,360.0,2011,E,TRALL HOLLOW
41833,-94.5161,35.6581,2135.0,2011,F,ROUND MOUNTAIN
41834,-94.5672,35.6744,967.0,2011,E,WEST BERLIN
41835,-94.8586,35.8664,450.0,2011,E,MINING CAMP HOLLOW
41836,-94.535,35.6961,205.0,2011,D,PRITCHETT ROAD
41837,-94.6436,35.9417,702.0,2011,E,ADIELEE ROAD
41838,-94.8781,35.6703,270.0,2011,D,DIAMOND RIDGE
41839,-95.0064,35.8819,150.0,2011,D,STICK ROSS MT
41840,-94.5281,35.705,110.0,2011,D,WHITE LIGHTNING
41841,-94.5386,35.7417,260.0,2011,D,SWEAT HOLLOW
41842,-94.6347,35.6417,110.0,2011,D,LANGLEY HILL
41843,-94.9583,35.9986,300.0,2011,E,WORKMAN FARM
41844,-94.6414,35.75,100.0,2011,D,DALONEGAH
41845,-94.7197,35.6053,356.0,2011,E,LOW GAP
41846,-94.7711,35.9281,500.0,2011,E,CROW FIRE
41847,-94.6508,35.6369,385.0,2011,E,WALKER GAP
41848,-94.8986,36.0703,120.0,2011,D,PINE VALLEY
41849,-94.7525,35.9036,247.0,2011,D,CROW HOLLOW
41850,-94.9319,35.5383,220.0,2011,D,SUGAR HILL
41851,-94.7758,35.7053,170.0,2011,D,DAM 14
41852,-94.8697,36.2867,250.0,2011,D,NE 30241
41853,-95.1619,36.0572,400.0,2011,E,NE 30252
41854,-94.7986,36.2619,230.0,2011,D,NE 30268
41855,-95.803,36.7711,143.0,2011,D,LOST FARM
41856,-94.9744,36.7639,109.0,2011,D,MIA RETURNS
41857,-94.9697,36.2958,117.0,2011,D,RANCH
41858,-94.7155,36.98,120.0,2011,D,ALLEMAN
41859,-94.7069,36.7792,191.0,2011,D,BURLESON
41860,-95.76408,35.5225,134.4,2011,D,CUKORAKKO
41861,-96.06896,35.35405,193.8,2011,D,KEHAYKE
41862,-95.9797,35.2008,192.0,2011,D,LVCCE
41863,-95.8605,35.1992,309.0,2011,E,ECCUSTE
41864,-96.3869,35.7028,288.2,2011,D,MOUNT HERMAN
41865,-96.08349,35.57205,292.0,2011,D,LAKE
41866,-96.27774,35.67116,1389.0,2011,F,HAY KNIGHT
41867,-96.0808,35.3043,370.0,2011,E,WIND
41868,-96.26485,36.02533,2021.0,2011,F,FREE NORTH
41869,-96.5371,36.1203,972.0,2011,E,SILVER HANGER
41870,-96.0719,35.2505,202.9,2011,D,DUSK
41871,-96.0092,35.8067,743.0,2011,E,DUCK CREEK
41872,-96.3875,35.7353,6152.0,2011,G,BRISTOW 48
41873,-96.3139,35.8819,1673.0,2011,F,BRISTOW 191ST
41874,-96.2444,35.9153,397.0,2011,E,KELLYVILLE 257TH
41875,-96.1547,35.2422,136.0,2011,D,BOXER
41876,-96.078,35.2839,3300.0,2011,F,SAND CREEK
41877,-95.8519,35.4408,112.0,2011,D,BROWN BOXER
41878,-96.4858,35.9358,197.0,2011,D,SHAMROCK HILL
41879,-96.2294,36.1061,113.3,2011,D,CAMEL CREEK
41880,-95.963,35.4611,126.0,2011,D,RAILROAD FIRE
41881,-96.13402,35.04558,1126.0,2011,F,OVERNIGHT
41882,-96.23433,35.788,3607.0,2011,F,SLICK HILL
41883,-96.4417,35.4789,162.0,2011,D,BOLE
41884,-96.215,36.0905,3340.0,2011,F,EAST
41885,-96.2292,35.2975,140.9,2011,D,BOULDER
41886,-96.5667,35.9614,586.0,2011,E,NATSEWAY
41887,-96.30013,35.5922,106.4,2011,D,BEAR II
41888,-95.9005,35.2755,1644.0,2011,F,ALICE LEWIS
41889,-96.1494,35.1897,3520.0,2011,F,HOG TRAP
41890,-95.88502,35.22788,160.0,2011,D,52 WEST
41891,-96.0875,35.2605,4620.0,2011,F,SOUTH 160
41892,-96.3225,35.9303,1143.0,2011,F,CORP
41893,-96.2814,35.6453,361.0,2011,E,BUCKEYE
41894,-96.3019,35.6308,1247.0,2011,F,NU SNAKE
41895,-96.3019,35.6308,1230.0,2011,F,HAY NORTH
41896,-96.22783,35.78841,160.0,2011,D,SLICK 50
41897,-95.9528,35.265,560.4,2011,E,TURNPIKE
41898,-96.1236,35.1394,586.0,2011,E,TICK HAVEN
41899,-96.1175,35.5092,127.0,2011,D,SALT CREEK
41900,-95.7219,35.8775,135.0,2011,D,CONCHARTY
41901,-96.0697,35.1164,823.0,2011,E,GOBBLER CREEK
41902,-95.9639,35.1992,159.0,2011,D,MUDDY WATER
41903,-95.9617,35.2219,331.0,2011,E,MILL CREEK
41904,-96.2669,35.1447,217.3,2011,D,GRAVES CREEK
41905,-96.5636,35.9719,1346.0,2011,F,OAK
41906,-96.1419,35.4025,659.0,2011,E,THREE HORSES
41907,-95.598,35.28494,349.6,2011,E,DORMITORY
41908,-96.4505,36.0714,2014.0,2011,F,EVAN WILLIAMS
41909,-96.3542,36.3847,150.0,2011,D,COX
41910,-96.270487,36.687919,281.0,2011,D,DENSON
41911,-96.4733,36.5286,151.0,2011,D,BLACKBERRY
41912,-96.2667,36.6369,1325.0,2011,F,WEST
41913,-96.068,36.5792,2706.6,2011,F,KENTUCKY RAIN
41914,-96.4247,36.4997,240.6,2011,D,HOKIASHE
41915,-96.2917,36.5492,1924.0,2011,F,WHITEHORN
41916,-96.6408,36.523,11382.0,2011,G,GREYHORSE
41917,-96.3389,36.2369,277.8,2011,D,HAZEL
41918,-96.1014,36.5094,3861.0,2011,F,KELLEY
41919,-96.3136,36.2483,1343.0,2011,F,WALLER
41920,-96.6561,36.4697,879.0,2011,E,HOLLOWAY
41921,-96.6836,36.4625,1482.0,2011,F,HICKEY
41922,-96.3086,36.2489,141.0,2011,D,SANDCREEK
41923,-96.3325,36.4428,220.0,2011,D,SAVAGE
41924,-96.073,36.658,505.0,2011,E,BURNOUT
41925,-96.1292,36.6167,625.0,2011,E,BIG ELK
41926,-96.1986,36.7805,427.0,2011,E,TERRAPIN
41927,-96.30644,36.3733,168.7,2011,D,TOO HOT
41928,-96.9758,36.49622,275.7,2011,D,GOAD
41929,-96.3914,36.6658,169.0,2011,D,POISON IVY
41930,-96.3178,36.2394,134.0,2011,D,MAYDAY
41931,-96.6369,36.4769,925.0,2011,E,KOJAK
41932,-96.2228,36.3258,2140.0,2011,F,TOOTHMAN 2
41933,-96.6311,36.778,1221.0,2011,F,WILD HORSES
41934,-96.4469,36.6272,467.0,2011,E,GURNEY
41935,-96.5483,36.335,4226.3,2011,F,PAC MAN
41936,-95.5989,34.79,535.0,2011,E,ALTON FIRE
41937,-95.5708,34.7878,650.0,2011,E,BLUE MOUNTAIN HILTON
41938,-95.34,34.7228,800.0,2011,E,ROCK FIRE
41939,-95.6894,34.6086,1500.0,2011,F,KITCHEN SINK
41940,-95.535,34.6733,600.0,2011,E,BOLEN HOLLOW
41941,-94.9683,34.8817,200.0,2011,D,LE FLORE
41942,-95.5089,34.6228,543.0,2011,E,SPLIT OAK
41943,-95.7108,34.7736,600.0,2011,E,EC20117
41944,-95.2786,35.0828,600.0,2011,E,EC20129
41945,-95.7681,34.6836,840.0,2011,E,EC20146
41946,-95.6664,34.3214,600.0,2011,E,PARKER MOUNTIAN FIRE
41947,-95.7755,34.7883,500.0,2011,E,OVERPASS
41948,-94.7494,34.1028,142.0,2011,D,TNT FIRE
41949,-95.5719,34.5094,324.0,2011,E,WILDCAT CREEK
41950,-94.845,34.5514,350.0,2011,E,BIA FIRE
41951,-95.5639,34.5219,190.0,2011,D,FOBB RIDGE 2
41952,-94.91847,34.78984,180.0,2011,D,SYCAMORE
41953,-96.6994,35.1889,162.0,2011,D,MISSION
41954,-96.6425,34.9128,240.7,2011,D,BEAVER'S DEN
41955,-96.6175,35.275,202.0,2011,D,NO SHAME
41956,-96.6278,35.0928,120.0,2011,D,LITTLE RIVER
41957,-96.5967,35.115,245.3,2011,D,HOLLOW TREE
41958,-96.5205,35.3092,194.0,2011,D,MOUNT ZION
41959,-96.5369,35.2628,576.0,2011,E,GAS LEAK
41960,-96.5403,35.3058,169.0,2011,D,GRASSHOPPER
41961,-96.6544,34.9864,285.0,2011,D,SPAGHETTI CLUSTER
41962,-96.6967,35.1461,110.0,2011,D,FRIED BUZZARDS
41963,-96.6383,34.9925,725.0,2011,E,JIMBOY
41964,-96.7292,35.3086,122.3,2011,D,TURKEY CREEK
41965,-96.6475,35.2514,107.0,2011,D,3 HORSE
41966,-102.4931,47.8647,166.0,2011,D,LAHTINEN
41967,-102.5172,47.7156,600.0,2011,E,LONE FIGHT
41968,-101.07833,45.76833,165.0,2011,D,POST
41969,-100.68083,46.14194,169.0,2011,D,RUNNING
41970,-96.3653,42.0769,240.0,2011,D,O AVE & 33 RD
41971,-96.3719,42.1225,120.0,2011,D,OLD DUMP
41972,-96.4053,42.0608,320.0,2011,E,OMAHA 184/192
41973,-101.2188,44.9272,335.1,2011,E,LONE TREE
41974,-99.48581,43.99231,1790.0,2011,F,HIGHWAY 47
41975,-102.8192,43.0658,2510.0,2011,F,WILD STALLION
41976,-102.7467,43.2475,475.0,2011,E,NAW DOG
41977,-102.9456,43.1886,100.0,2011,D,RANCHER
41978,-102.215,43.3761,102.0,2011,D,TURKEY
41979,-99.5394,43.4742,342.3,2011,E,DIAMOND RANCH
41980,-100.249361,43.317656,17500.0,2011,G,OKREEK
41981,-96.7928,45.3967,100.0,2011,D,WILMOT
41982,-98.26197,43.13963,100.0,2011,D,100 ACRE
41983,-92.6061,41.9653,115.0,2011,D,BLACK FRIDAY
41984,-95.5683,48.0355,120.0,2011,D,RED LAKE 164
41985,-95.3742,47.83,420.0,2011,E,RED LAKE 306
41986,-108.66606,36.77025,120.0,2011,D,SHIPROCK 5
41987,-116.4167,46.2778,120.0,2011,D,AMERICAN BAR
41988,-114.5174,47.5874,135.0,2011,D,SCHMITZ
41989,-118.3294,45.7247,303.0,2011,E,ELEPHANT ROCK
41990,-121.2583,44.7833,1313.0,2011,F,UPPER DRY CREEK
41991,-121.198,44.8619,170.0,2011,D,KNT HAMLET
41992,-121.1208,44.825,1500.0,2011,F,WEBSTER
41993,-118.83758,47.97206,611.0,2011,E,KWEI KWEI
41994,-119.52142,48.212,293.7,2011,D,KRAMER WHEATFIELDS
41995,-120.7512,46.37828,218.0,2011,D,WEST WHITE SWAN
41996,-120.00749,46.149994,133.2,2011,D,GLADE ROAD
41997,-120.96829,45.66889,136.0,2011,D,WISHRAM
41998,-120.55189,46.08469,420.0,2011,E,HIGH BRIDGE
41999,-116.539044,33.283017,14100.0,2011,G,EAGLE
42000,-117.0803,33.3761,300.0,2011,E,PALA
42001,-118.79761,36.02864,255.0,2011,D,JULIET
42002,-112.41505,48.47306,150.0,2011,D,OIL FIRE
42003,-107.9373,45.2188,802.0,2011,E,HOSS
42004,-107.9682,45.5075,789.6,2011,E,BEAUVAIS CREEK
42005,-107.7454,45.6002,100.0,2011,D,CORPORATION
42006,-108.4885,45.5083,122.1,2011,D,JAYLIN
42007,-108.8607,48.2767,1847.0,2011,F,WILDHORSE
42008,-108.7168,48.3058,155.0,2011,D,BISQUIT
42009,-105.35,48.1306,148.4,2011,D,BUDAK
42010,-106.68515,45.53382,4537.0,2011,F,BOSS RIBS
42011,-106.887,45.6819,18970.0,2011,G,WATER HOLE
42012,-106.86569,45.54782,173.0,2011,D,ROMAN NOSE
42013,-95.933297,39.3836,1700.0,2011,F,182
42014,-95.746903,39.3108,100.0,2011,D,CHOKER
42015,-98.5128,35.0578,252.0,2011,D,GOKEY CREEK
42016,-98.1178,34.8367,600.0,2011,E,WASHITA CREEK
42017,-98.4572,34.7825,800.0,2011,E,4 MILE RD.
42018,-98.1372,34.9203,3000.0,2011,F,CEMENT
42019,-98.3178,35.1028,350.0,2011,E,SQUARE-TOP
42020,-98.1255,34.9305,200.1,2011,D,WELL SITE
42021,-98.2008,34.9555,450.0,2011,E,GVOENOR WITH GUTS
42022,-98.6083,35.0872,240.0,2011,D,GOOBER HOUSE
42023,-98.4567,35.0519,100.0,2011,D,FREAKY D
42024,-98.48,35.0308,133.0,2011,D,KELVINATOR-6
42025,-98.0625,34.8261,1500.0,2011,F,WACME
42026,-98.5188,35.05872,240.0,2011,D,BOLINZ
42027,-98.5064,35.058,165.0,2011,D,PSP#2
42028,-98.5367,36.0378,121.0,2011,D,CANTON
42029,-98.6197,35.7614,120.0,2011,D,DOS CABALLO
42030,-98.9189,36.1444,381.0,2011,E,INDIAN SCHOOL
42031,-98.1539,35.6139,328.0,2011,E,RANCH RD
42032,-98.9055,35.5169,200.0,2011,D,WHITE DOG
42033,-98.3303,35.5642,100.0,2011,D,YELLOW BRIDGE
42034,-98.6758,35.3461,1480.0,2011,F,COLONY
42035,-98.2833,35.55,172.0,2011,D,OLD 66
42036,-96.9717,35.2753,150.0,2011,D,NEW HOPE
42037,-96.8019,35.2583,100.0,2011,D,ROBEDEAUX
42038,-96.6786,36.0147,685.0,2011,E,DEEP ROCK
42039,-96.7111,36.145,200.0,2011,D,QUAY
42040,-96.77852,36.11013,100.0,2011,D,TWIN MOUNDS
42041,-107.348,37.0864,100.0,2011,D,PAYAN
42042,-107.472593,37.096594,535.0,2011,E,SAMBRITO 2
42043,-108.732992,37.180394,109.0,2011,D,3000
42044,-105.3963,33.1372,964.0,2011,E,NUMBER 3
42045,-108.4611,34.9981,700.0,2011,E,LAMBSON
42046,-108.9511,34.9103,750.0,2011,E,OJO
42047,-114.6247,34.9553,376.0,2011,E,JEROME
42048,-110.048625,33.792444,713.0,2011,E,KINISHBA
42049,-109.9647,33.8433,362.1,2011,E,LOCUST
42050,-114.6331,32.7789,112.5,2011,D,JACKSON
42051,-114.5092,32.8189,751.0,2011,E,LAGUNA
42052,-114.5336,32.7903,107.0,2011,D,SHANTY HARRISON
42053,-110.4242,35.8256,115.0,2011,D,WEPO
42054,-110.376683,33.072933,8832.0,2011,G,STANLEY
